"lon","lat"
2.72962,51.1546
-8.787778,40.489444
-5.961738,37.41722
4.464507,43.463055
2.936388,39.622233
2.968877,42.106248
-1.840472,49.609142
2.97928,51.25557
2.6375,51.11333
2.65749,51.11588
3.878064,45.503032
-7.89785,37.015834
-0.47799,46.255639
28.21222,36.418918
2.93556,51.23978
2.93528,51.23915
2.74246,51.13736
2.55781,51.09373
2.5554,51.09271
3.14458,51.32038
3.24843,51.34174
-4.470153,54.395464
3.15044,51.32191
2.69035,51.12228
2.6885,51.12774
3.33296,51.3606
2.938889,51.22139
-9.126326,38.655822
3.16746,51.32675
2.66091,51.13007
2.57214,51.09745
2.54838,51.08597
3.660294,43.460298
2.969741,42.106022
-6.096125,37.251375
3.16512,51.32565
2.65243,51.12634
-5.912063,37.397705
-8.79679,40.456351
-9.394277,39.106402
2.95744,51.20609
2.69868,51.13626
2.69568,51.1334
2.95257,51.24681
2.9538,51.24674
2.57635,51.08938
2.72756,51.15371
2.71689,51.14965
-8.992255,38.71044
2.976999,42.197492
-4.296743,48.185384
-0.082818,50.86431
-0.092903,50.871688
-5.2954,51.896095
2.96051,51.24868
2.8632,51.20853
3.33182,51.36149
2.967216,42.105822
6.616041,36.336202
6.616248,36.336174
-4.637125,36.707541
-0.093085,50.870834
3.1665,51.3241
2.6525,51.10917
2.64919,51.11102
2.97863,51.25546
2.55851,51.07645
2.69358,51.14069
3.25098,51.34086
3.24986,51.34155
3.17015,51.3273
2.65252,51.10913
-1.05853,45.92035
138.500612,-34.780613
-0.454912,46.330576
23.729291,37.880994
-5.137329,50.370536
2.70273,51.13761
2.58342,51.08678
2.54624,51.08902
3.158,51.32397
2.65717,51.02819
2.67827,51.07264
2.8037,51.18188
2.62394,51.11728
2.67603,51.07132
2.61875,51.10117
2.66601,51.13125
2.84401,51.19935
2.57612,51.08907
2.67593,51.07167
2.79827,51.18023
3.25277,51.34117
2.66076,51.12012
3.00166,51.25867
2.56625,51.09552
2.62453,51.11721
3.1066,51.31005
3.17394,51.32763
2.66887,51.07994
2.91415,51.23068
2.78561,51.17289
2.56617,51.09513
2.80652,51.18116
2.7898,51.17465
-8.770694,40.559958
3.88219,51.01245
3.15896,51.32302
2.67933,51.07253
2.83093,51.19397
2.65048,51.10882
3.14077,51.31943
2.61285,51.09103
2.70782,51.14355
2.61277,51.09105
2.60591,51.09374
2.67939,51.11995
2.92809,51.23705
2.93472,51.23927
-3.593642,48.669376
-2.410265,48.638021
-1.861537,48.629477
-3.58692,48.670935
0.035323,50.884785
28.166978,36.417288
0.158298,50.770732
3.17334,51.33172
2.97286,51.25445
3.16671,51.02727
2.66588,51.13216
2.62963,51.10748
2.85683,51.20614
2.82443,51.19103
2.7155,51.14136
2.70531,51.14314
2.56105,51.07687
3.06873,51.16015
3.07532,51.2995
4.15703,50.75958
2.93085,51.2383
2.65111,51.10992
2.64812,51.11266
3.07515,51.29855
2.97516,51.25464
-5.489425,50.128792
-3.604856,48.669275
-3.59377,48.669406
-2.689428,43.367836
2.94507,51.24302
-1.944653,50.642838
2.5521,51.08193
2.57166,51.09243
3.16765,51.32708
2.548242,51.085978
2.71395,51.13937
2.66027,51.11643
2.82422,51.19081
2.88064,50.84518
2.66633,51.13237
2.6556,51.12222
2.92998,51.23818
2.71411,51.14083
2.78898,51.17673
3.01099,51.26961
2.73387,51.14545
2.54854,51.08548
2.8513,51.20339
3.2547,51.3427
2.65396,51.12745
-1.102665,50.667416
-2.639747,36.833707
-8.649444,40.490833
-4.526852,48.63044
3.14095,51.31947
-1.502427,46.248536
2.58583,51.09751
2.58153,51.0963
0.153715,50.774718
-8.607615,40.541928
-3.903807,36.872702
-8.935632,38.76004
3.1646,51.32535
2.76314,51.11229
3.25627,51.34253
3.25074,51.34353
3.77365,51.1011
3.17017,51.32706
2.65591,51.12605
2.73266,51.15331
2.9583,51.24906
2.92891,51.23728
3.16409,51.32574
2.95833,51.24905
2.82078,51.19015
-4.676841,48.355006
-7.647074,37.135483
2.6951,51.13912
2.93052,51.23842
5.092332,43.652584
3.887067,43.651723
16.489735,43.501163
-1.513561,46.220844
2.64627,51.11169
2.7547,51.13738
2.75282,51.161
2.79063,51.17588
2.79863,51.17873
3.16692,51.32617
3.17092,51.32708
2.69054,51.13887
2.69114,51.1396
2.78947,51.17517
3.549251,43.65506
2.87133,51.21199
2.77461,51.13559
3.16975,51.3267
2.423616,39.53997
-8.768248,40.564888
0.06812,38.64243
2.423471,39.540461
2.75178,51.16098
3.34042,51.36198
3.25183,51.34219
-6.18237,36.525062
23.979858,38.101502
6.971751,43.61327
2.55574,51.0929
6.933829,43.646034
-7.900362,37.116263
4.5,52.35
2.933056,51.238609
2.977154,42.19758
3.875833,43.620278
2.95493,51.24731
3.33349,51.34756
2.79821,51.17829
2.64446,51.12258
-0.442833,46.304084
2.57618,51.08907
-2.034553,50.58418
-5.403539,50.204875
2.879993,42.194509
-0.348242,49.317721
2.8172,51.18116
2.73445,50.97901
2.81718,51.18129
2.59745,51.09185
2.64648,51.04197
0.169751,45.271553
-3.013797,51.278993
-4.615833,48.275278
-0.477277,46.194689
4.012458,43.678618
2.96135,51.24862
2.69784,51.13354
2.67936,51.11984
2.95586,51.24808
0.275094,43.938636
-0.419912,46.3216
-4.703134,48.569202
3.861446,43.716404
2.7504,51.15997
3.23011,51.3342
2.73795,51.14982
2.96143,51.24842
2.76691,51.15037
2.76767,51.15031
2.5588,51.09401
2.59061,51.08705
-4.38626,53.144027
-0.114498,50.822323
-3.827356,50.224159
-3.548045,47.768491
-5.962703,37.409123
138.4705,-35.160083
2.6482,51.12358
2.78576,51.17576
2.56295,51.09272
2.82052,51.18086
3.875666,43.598346
-4.944914,50.554506
2.95848,51.2483
115.302476,-33.655352
-6.276358,56.581751
10.849697,43.004099
2.93741,51.23922
2.78975,51.17707
2.70049,51.12779
2.58529,51.10085
3.31799,51.34605
-0.178996,50.935682
-8.930113,37.019865
28.221143,36.429015
-8.928738,37.019224
3.0756,51.30006
3.07438,51.29847
-8.731,41.283
115.757362,-31.877312
0.05036,46.77729
32.958112,34.596101
35.101171,32.8941
19.446015,41.310727
2.69333,51.14041
3.82655,43.46895
3.81568,43.45665
4.70986,43.51334
-2.471578,50.577069
3.33627,51.36267
2.875812,42.147038
2.69096,51.13985
2.71331,51.14013
120.222567,-33.93265
2.94457,51.24397
2.70459,51.12856
2.97163,51.25399
13.001315,45.629294
2.70601,51.03328
2.55122,51.08192
2.58077,51.08812
2.94535,51.24384
2.64663,51.12271
3.33272,51.28897
2.61569,51.09661
-1.176639,44.752197
1.363895,51.324447
3.07514,51.30009
-7.437978,37.210948
-0.12682,44.78041
-1.63377,43.39337
-0.375872,49.324696
-0.056337,50.845021
-2.964984,51.388614
-1.255166,44.632072
2.74418,51.1462
2.58091,51.08817
2.99583,51.2175
-3.453064,43.411755
0.11265,45.60748
3.35,51.35
-5.241762,50.288182
-3.858084,50.259064
138.320278,-35.428056
3.14265,51.31989
2.75165,51.15973
3.22773,51.33833
2.65283,51.1204
-2.682022,47.495357
3.4,51.35
-1.004942,45.619838
2.71523,51.14099
27.28563,36.89527
3.865049,43.63407
2.57609,51.08904
-6.84539,33.98557
2.65547,51.1284
-0.48854,44.95952
-7.988967,37.03379
2.62975,43.22339
2.64854,51.12351
2.70026,51.13346
2.6484,51.1236
2.64966,51.12363
3.16505,51.3256
-6.419996,36.71048
2.68883,51.12837
2.5764,51.089
-3.27833,51.39011
-4.06297,48.68074
-0.71053,46.39465
-2.842219,51.35948
2.75913,51.13085
2.65366,51.11737
2.72834,51.15165
-5.336887,58.19036
2.7564,51.16256
-7.372292,57.52006
-5.301014,58.17063
-4.766954,58.5846
2.57034,51.09254
5.45649,43.42898
-4.015916,48.71228
-5.421159,50.20014
18.05323,40.27333
3.15056,51.32056
3.33153,51.3618
1.591016,50.82846
0.12482,45.53359
-1.82195,49.44006
-5.387752,50.23306
25.82628,35.00941
2.69383,51.13127
3.11879,43.1236
3.4917,43.59747
2.55551,51.07608
