"lon","lat"
-61.452115,10.4823
110.452465,1.454215
-56.068055,-9.859914
120.504339,23.641462
106.791418,10.78388
-80.285904,-1.657683
-34.839828,-7.842543
-44.940499,-17.345223
99.007653,18.854403
-46.876515,-24.23167
-156.691348,20.944065
120.461162,23.702154
-45.165924,-22.800032
-157.792808,21.366908
-159.556825,22.223578
-76.080339,4.529588
-155.071251,19.702413
101.975766,4.210484
-159.448363,21.874345
-59.475045,13.174283
101.51807,3.03865
120.720254,23.99884
108.207664,-7.304592
-59.98106,-3.090405
80.045941,9.745009
104.024147,1.122489
105.96705,-6.375473
-76.212601,0.175179
106.722717,-6.55721
127.713792,26.230105
77.5299,12.878847
102.189407,2.257999
120.365692,23.805165
107.947561,-6.839114
120.615742,23.755482
72.916714,19.096528
110.271381,-7.998275
-157.858427,21.335177
-156.442485,20.675555
-76.894016,0.085103
-43.36052,-22.996612
-76.944195,-0.027747
120.153503,23.574158
-48.615222,-27.586235
120.586247,23.663747
-47.918322,-15.893403
-48.478268,-8.056094
166.446717,-22.285695
-34.844409,-7.139565
-79.582541,-1.691729
114.023668,22.451698
31.142378,-17.716394
-156.691147,20.929838
120.411615,23.74222
77.508911,12.857187
114.262345,22.302937
-156.454667,20.744212
-80.793184,-1.67613
120.904403,23.843792
-158.084638,21.619135
-75.833962,5.963517
-155.998962,19.643975
105.674683,-10.42118
113.558358,22.163381
-76.65,1.2
-79.577491,-1.693181
125.552747,-8.549909
-43.421742,-23.000947
113.972513,22.39083
110.539316,-7.877062
103.773873,1.306035
103.763947,1.313062
101.748189,3.059961
103.889196,1.360983
101.60959,3.194676
101.609073,3.193914
114.158359,22.273969
103.746238,1.485088
101.616487,3.102866
113.546822,22.134533
114.16752,22.26918
-156.45467,20.769719
121.582138,25.043032
-73.080556,7.064683
114.177678,22.379784
100.558487,13.866158
-73.244247,-3.752351
114.203207,22.24059
101.562314,3.246334
103.854243,1.277475
-158.108428,21.57072
103.721986,1.342195
-73.109024,7.126577
-155.085372,19.722012
101.580048,3.111568
-158.036575,21.526024
114.188304,22.339204
-155.89093,19.43528
-61.547183,10.701283
101.450767,12.555986
114.150636,22.266208
120.385132,23.816695
120.542747,23.651767
-77.812483,-0.9961
-76.62098,-0.406095
-75.834413,5.972046
-76.907325,0.116451
-76.891107,0.070301
-78.001383,-1.526642
-74.603242,5.073458
-48.93065,-23.11046
121.0073,14.46039
120.5541,23.64748
114.185,22.27482
120.1824,23.54724
120.7901,23.86523
103.7486,1.385074
103.5229,10.63092
114.176,22.36544
-79.98028,-2.187177
108.4005,-7.504887
103.8283,1.360458
108.4691,-6.989122
100.9738,13.15794
110.2574,-7.784319
101.2643,21.9164
77.57993,12.94516
80.50639,7.565271
-159.4816,22.22358
88.36835,22.52632
-75.26801,2.914555
-156.4459,20.70554
120.5164,23.70529
99.62951,12.88229
99.36426,9.091997
107.7604,-6.977225
-80.81248,-1.557593
110.8374,-6.517458
110.3425,-7.781883
101.6911,-2.561538
103.891,1.362728
-61.4504,10.72871
-61.52871,16.23615
55.59405,-21.37314
-61.65742,16.18793
106.7984,-6.18216
125.4834,8.943938
-79.95539,-3.258111
-79.81847,-3.236871
-156.6649,21.00334
-157.8282,21.28131
-38.52137,-12.98902
106.4528,10.3504
-59.58298,13.21326
120.4471,23.78606
35.01418,-15.79908
121.0922,22.9049
-158.1029,21.58684
-159.3377,22.04772
-42.35372,-22.90392
125.6245,7.097758
-80.14294,-3.564397
101.5557,3.161162
-78.63087,-3.749837
115.184,-8.646298
-40.32731,-2.818918
120.5731,24.1633
121.532,25.10233
121.5346,25.00788
121.805,24.68876
121.6569,24.7125
120.7701,24.49844
120.4159,23.782
101.6506,3.113586
100.6108,13.86132
110.6579,-7.960764
120.3179,23.58748
120.3048,23.6361
118.1774,24.46628
121.5427,25.01847
121.057,22.73596
102.6257,17.96648
114.198,22.39034
110.6646,-7.739967
110.38,-7.97943
109.2493,-7.406736
103.8928,1.361881
103.7255,1.35241
120.2407,23.06077
114.0218,22.61064
118.1779,24.46614
-75.56532,6.270397
102.2501,2.190639
