"","phylum","class","order","family","genus","species","country","adm1","lon","lat"
"48","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany","Bayern",10.892044,48.41377
"49","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","France","Bourgogne",4.390862,47.097794
"50","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","France","Rh�ne-Alpes",6.392065,46.122104
"51","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Austria",NA,13.1,47.82
"52","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,10.125961,52.524536
"53","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,13.789871,52.273624
"54","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,13.046243,52.402576
"55","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,12.430672,52.412434
"56","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,7.950153,51.616657
"57","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,13.528547,51.131107
"58","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,7.106534,51.260437
"59","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,9.726077,48.675774
"60","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,10.07892,52.553741
"61","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,12.45376,52.435722
"62","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,7.035456,51.487797
"63","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,12.994682,52.459602
"64","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,7.018762,51.512909
"65","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,13.206619,52.573586
"66","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,13.335267,52.344563
"67","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,9.169044,48.892361
"68","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,13.020304,52.420731
"69","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,8.652164,49.412945
"70","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","France","Champagne-Ardenne",4.758718,48.579477
"71","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Netherlands","Noord-Holland",4.800026,52.23829
"72","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Switzerland","Vaud",6.608183,46.540892
"73","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Ukraine","Odessa",29.768093,45.617847
"74","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","France","Champagne-Ardenne",4.229167,48.729722
"75","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany","Niedersachsen",9.616112,52.751797
"76","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany","Niedersachsen",10.391588,52.05896
"77","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany","Sachsen",12.395484,51.317314
"78","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,13.704867,51.06995
"79","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","France","Provence-Alpes-C�te d'Azur",5.521613,44.380366
"80","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany","Hessen",8.657193,50.126438
"81","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Italy","Veneto",12.272752,45.476628
"82","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany","Hessen",8.638473,49.857718
"83","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Italy","Veneto",12.255759,45.477952
"84","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany","Sachsen-Anhalt",11.539477,51.273126
"85","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,9.293575,48.897564
"86","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,13.012537,52.406502
"87","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,8.184402,49.686768
"88","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,8.655639,50.123257
"89","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,13.025052,52.430645
"90","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,8.600635,49.714981
"91","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,13.373268,52.273621
"92","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,13.00441,52.441032
"93","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,13.50589,52.550499
"94","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,6.782169,51.481491
"95","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,13.476048,52.540073
"96","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Spain","Catalu�a",2.555164,42.219522
"97","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Latvia","Riga",24.058825,56.977477
"98","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany","Bayern",12.895966,48.797701
"99","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","France","Centre",2.76346,47.844799
"100","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,8.588468,50.199844
"101","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,12.106698,52.44453
"102","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,12.572783,51.582217
"103","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,13.09023,52.390278
"104","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","France","Alsace",7.338634,47.79052
"105","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","France","Champagne-Ardenne",3.935871,49.284784
"106","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany","Rheinland-Pfalz",8.180637,49.577625
"107","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","France","Provence-Alpes-C�te d'Azur",4.991941,44.061996
"108","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,8.27922,53.188988
"109","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Netherlands","Gelderland",6,51.85
"110","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Netherlands","Gelderland",5.35,51.8
"111","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Switzerland","Ne",7.01117,47.01775
"112","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Netherlands","Limburg",5.95,51.2
"113","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Netherlands","Gelderland",5.85,51.95
"114","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Switzerland","Vd",6.49068,46.69976
"115","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Switzerland","Be",7.47149,46.97357
"116","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Switzerland","Be",7.20807,47.10826
"117","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,6.239935,51.583336
"118","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Switzerland","Be",7.07694,47.01797
"119","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","France","Languedoc-Roussillon",3.76984,43.826103
"120","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Netherlands","Gelderland",5.95,51.85
"121","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Switzerland","Be",7.34015,46.92855
"122","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Switzerland","Ag",8.20321,47.60067
"123","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Switzerland","Zh",8.46565,47.41875
"124","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","United Kingdom","England",0.175176,52.170941
"125","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,8.483843,53.28421
"126","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Austria","Nieder�sterreich",16.572471,47.996172
"127","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","France","Alsace",7.500253,47.755919
"128","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Spain","Catalu�a",2.337145,41.652912
"129","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Switzerland","Ow",8.19236,46.83616
"130","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Switzerland","Bs",7.6047,47.5581
"131","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,9.995491,48.792725
"132","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,13.047174,52.408451
"133","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Austria","Nieder�sterreich",16.282611,47.998467
"134","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Slovenia","Obalno-kra�ka",13.868317,45.47313
"135","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Italy","Piemonte",7.545503,45.070702
"136","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany","Sachsen",12.517786,50.727985
"137","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Spain","Catalu�a",2.143139,41.367944
"138","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","France","Provence-Alpes-C�te d'Azur",4.954392,43.83895
"139","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Switzerland","Neuch�tel",7.052081,47.044567
"140","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Switzerland","Lu",8.3264,47.01512
"141","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,13.07623,53.357723
"142","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,6.893981,49.980099
"143","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,8.256594,49.797001
"144","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany","Baden-W�rttemberg",9.135356,47.68691
"145","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany","Hessen",8.577031,50.202548
"146","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany","Niedersachsen",9.959444,52.298333
"147","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","France","Pays de la Loire",0.442072,48.055483
"148","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany","Niedersachsen",10.513903,52.23732
"149","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Austria",NA,13.05,47.81
"150","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","France","Alsace",7.53827,47.55817
"151","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Switzerland","Be",7.6669,46.56855
"152","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Spain","Principado de Asturias",-5.827078,43.155331
"153","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,8.505177,50.2019
"154","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,7.414216,51.531139
"155","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,11.768892,51.804295
"156","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,13.05351,52.417168
"157","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,8.245817,49.993622
"158","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,12.728436,52.421013
"159","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,13.289948,52.273621
"160","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,13.048467,52.420162
"161","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,12.86418,52.374489
"162","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,12.899204,52.34362
"163","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,8.212295,50.016113
"164","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,13.046973,52.425869
"165","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany","Hessen",8.280045,50.034695
"166","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany","Baden-W�rttemberg",9.135828,47.687061
"167","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Poland","Greater Poland",17.022783,52.458074
"168","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany","Niedersachsen",10.460162,52.271968
"169","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Switzerland","Ag",8.26899,47.55524
"170","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Switzerland","Bl",7.60456,47.51313
"171","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Switzerland","Be",7.1427,47.01816
"172","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Switzerland","Ag",8.26969,47.60021
"173","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Switzerland","Be",7.40581,46.92859
"174","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Switzerland","Be",7.47146,46.92859
"175","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,12.6948,50.734033
"176","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,8.448486,49.455853
"177","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,13.078628,52.394447
"178","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,10.195098,52.562237
"179","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany","Hessen",8.655835,50.125352
"180","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","France","Languedoc-Roussillon",3.863442,43.716749
"181","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","France","Provence-Alpes-C�te d'Azur",5.459999,43.340512
"182","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Belgium","Wallonie",4.0055,50.417438
"183","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Switzerland","Fr",7.07724,46.973
"184","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany","Bayern",12.159893,49.424843
"185","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany",NA,8.165116,49.500828
"186","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Italy","Toscana",11.564221,43.526153
"187","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Spain","Catalu�a",2.354167,41.627222
"188","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Switzerland","Zh",8.46826,47.55364
"189","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Switzerland","Vd",7.0172,46.25314
"190","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","France","Languedoc-Roussillon",2.812137,43.098537
"191","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Austria","Nieder�sterreich",16.574161,47.995075
"192","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","France",NA,2.417105,47.188195
"193","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","France",NA,1.957875,47.821985
"194","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Albania","Durr�s",19.489503,41.315402
"195","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Switzerland","Be",7.6029,46.97345
"196","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Switzerland","Ju",7.2071,47.33313
"197","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Germany","Baden-W�rttemberg",7.67133,47.60295
"198","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","France",NA,1.5889,47.20577
"199","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Switzerland","Be",7.40583,46.88361
"200","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Switzerland","Be",7.60195,46.65862
"201","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","Switzerland","Vd",6.1702,46.42674
"202","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","France",NA,2.44699,46.94778
"203","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","France",NA,2.36881,46.84778
"204","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","France",NA,2.36518,46.84706
"205","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","France",NA,2.3067,46.93414
"206","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","France",NA,2.64959,46.84497
"207","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","France",NA,2.50565,46.78931
"208","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","France",NA,2.42077,47.83138
"209","Mollusca","Gastropoda","Stylommatophora","Hygromiidae","Monacha","Monacha cartusiana","France",NA,2.73924,47.10872
