"","phylum","class","order","family","genus","species","country","adm1","lon","lat"
"47","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Belgium","Namur",5.02105,50.48666
"48","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Belgium","Li�ge",5.44228,50.59125
"49","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Belgium","Li�ge",5.44219,50.59117
"50","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Switzerland","Zh",8.66855,47.59667
"51","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Belgium","Namur",5.04716,50.49788
"52","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Belgium","Namur",5.26347,50.15571
"53","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Belgium","Namur",5.09399,50.49435
"54","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Belgium","Li�ge",5.14845,50.51049
"55","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Belgium","Li�ge",5.44214,50.59116
"56","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Sweden","Gotland",18.33294,57.67203
"57","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Belgium","Antwerp",4.38694,51.27905
"58","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Belgium","Li�ge",5.68952,50.79918
"59","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Switzerland","Zh",8.6644,47.41681
"60","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Belgium","Walloon Brabant",4.77897,50.75349
"61","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Belgium","East Flanders",3.77535,51.15746
"62","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Belgium","Namur",4.82958,50.45693
"63","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Belgium","Li�ge",5.32323,50.53939
"64","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Belgium","Namur",5.14414,50.50873
"65","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Belgium","Namur",5.124,50.50169
"66","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Belgium","Li�ge",5.31872,50.53696
"67","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Belgium","Li�ge",5.21297,50.52873
"68","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Belgium","Li�ge",5.31318,50.54289
"69","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Belgium","Li�ge",5.68766,50.79542
"70","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Belgium","Li�ge",5.69156,50.78914
"71","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Belgium","Namur",5.26664,50.15877
"72","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Belgium","Li�ge",5.59534,50.75668
"73","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Belgium","West Flanders",2.83208,51.19481
"74","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Sweden","Gotland",18.33199,57.67172
"75","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Belgium","East Flanders",3.76606,51.15792
"76","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Sweden","Gotland",18.33243,57.67103
"77","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Belgium","East Flanders",4.2267,51.3268
"78","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Belgium","Namur",5.10426,50.49467
"79","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Belgium","Li�ge",5.68734,50.79211
"80","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Belgium","Li�ge",5.68792,50.79561
"81","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Belgium","Li�ge",5.68994,50.79934
"82","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Belgium","Antwerp",4.3872,51.27844
"83","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Belgium","Li�ge",5.68894,50.75031
"84","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Belgium","Li�ge",5.70084,50.74454
"85","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Belgium","Antwerp",4.35767,51.22339
"86","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Belgium","West Flanders",2.79762,51.17918
"87","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Belgium","Antwerp",4.38708,51.2793
"88","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Belgium","Li�ge",5.689,50.7994
"89","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Switzerland","Zh",8.59815,47.41749
"90","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Belgium","West Flanders",2.95472,51.20608
"91","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Belgium","West Flanders",3.10434,51.29987
"92","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Cernuella","Cernuella neglecta","Switzerland","Bs",7.6047,47.5581
