"lon","lat"
4.42936,50.81091
4.72421,50.8722
4.44405,51.28856
-1.410083,46.046219
5.978333,49.957222
-4.157985,50.398468
5.659892,51.977169
4.53372,50.59609
5.82381,50.51253
5.83349,50.48827
4.71118,50.70274
4.66807,50.08652
3.32392,50.64034
5.078855,52.034053
4.67705,50.88375
4.56223,51.22132
4.70697,50.8591
4.22486,50.82984
-2.693885,48.480244
4.45519,51.15655
3.79126,51.01871
4.42862,50.81007
5.51132,50.62404
5.76332,50.56542
5.58731,50.66098
10.234783,45.058022
4.51341,51.24949
4.44566,50.7678
4.9741,50.81013
4.2882,50.86316
-1.699305,48.107618
-0.043414,51.448628
-1.219583,52.521055
3.43146,50.58222
4.24267,50.43353
4.61925,50.44125
3.22932,51.19465
4.30791,50.86515
4.49136,51.25745
18.974978,47.59801
9.256029,48.897688
-2.879528,53.452988
-0.735278,52.05507
3.95916,50.96255
4.64243,50.82965
4.70011,50.85962
3.72519,51.03512
-1.160739,52.669887
5.67468,50.69849
5.59872,50.54686
5.53377,50.62508
13.03,47.81
11.616973,44.659902
3.23843,51.1931
4.71322,50.86442
4.43317,51.04434
4.26675,50.86772
-1.472186,53.561205
11.687057,44.650192
8.035314,47.395364
0.122021,51.395918
-2.127523,52.501833
16.240375,48.220789
13.274199,52.490024
-0.106599,51.559245
12.604394,55.672051
16.355398,48.275255
-1.74471,52.487377
3.75124,50.86558
3.92665,50.90441
-3.182492,51.521636
13.05,47.78
13.03,47.84
7.13562,51.570026
7.030824,51.42947
14.428485,50.069644
12.564278,55.72197
-1.887222,52.443056
-2.737011,48.489822
9.924437,53.607925
13.357156,52.459326
3.528131,43.661735
9.142268,47.675051
8.315279,49.073158
4.80633,50.98942
4.22912,50.71389
4.45165,51.29333
4.95327,50.80566
4.92097,50.79088
6.211058,46.183601
-2.984403,53.065236
10.677533,45.185539
7.610281,51.967472
10.440451,45.125344
0.269704,51.580409
9.736684,45.712635
-3.564235,50.43508
4.790714,45.781972
4.70601,50.9231
2.58602,51.08903
3.62764,51.03707
4.35603,51.21115
4.27721,50.89008
5.24112,51.01071
4.43643,50.83875
4.00474,50.95067
4.50468,51.2677
4.38412,50.89686
5.12363,51.17239
4.4325,50.86917
3.7721,50.84131
3.22341,51.20159
4.43651,50.83868
4.40999,50.85327
3.60931,50.97179
11.470474,48.752026
-2.14788,53.375695
3.935022,46.729337
5.68504,50.78251
4.0752,50.46638
4.6212,50.44062
4.25265,50.593
5.68548,50.78194
4.4595,51.5953
16.29,48.18
12.99,47.82
4.80069,45.7878
6.092945,49.521045
7.153062,50.995631
9.328436,48.726936
7.568632,47.648373
18.9745,47.597591
3.61988,51.03651
2.201292,48.973526
4.2369,50.83253
4.35658,50.82044
4.38117,50.82616
4.27928,50.85948
4.3437,51.02018
-2.612683,51.421981
4.798174,45.768608
3.177226,50.633846
8.838471,53.107147
